id	language	context	target	complexity	lang	train	context_tokenized	target_tokenized
ja_39	japanese	サラリーマンや中高年層が主流で、酒類を品書きに加えて好評を得ている。	好評を得ている	0.35	ja	False	サラリーマン|や|中高年|層|が|主流|で|、|酒類|を|品書き|に|加え|て|好評|を|得|て|いる|。	好評|を|得|て|いる
ja_40	japanese	気象庁は土砂災害や川の氾濫、浸水被害に厳重な警戒をするように呼びかけている。	川の氾濫	0.625	ja	False	気象|庁|は|土砂|災害|や|川|の|氾濫|、|浸水|被害|に|厳重|な|警戒|を|する|よう|に|呼びかけ|て|いる|。	川|の|氾濫
ja_41	japanese	気象庁は土砂災害や川の氾濫、浸水被害に厳重な警戒をするように呼びかけている。	浸水被害	0.425	ja	False	気象|庁|は|土砂|災害|や|川|の|氾濫|、|浸水|被害|に|厳重|な|警戒|を|する|よう|に|呼びかけ|て|いる|。	浸水|被害
ja_42	japanese	気象庁は土砂災害や川の氾濫、浸水被害に厳重な警戒をするように呼びかけている。	厳重な	0.4	ja	False	気象|庁|は|土砂|災害|や|川|の|氾濫|、|浸水|被害|に|厳重|な|警戒|を|する|よう|に|呼びかけ|て|いる|。	厳重|な
ja_43	japanese	彼らがそれらのアプリを使うのは、友人から肯定してもらうことで自分の存在の正当性を確認しようとする試みなのである。	肯定して	0.425	ja	False	彼|ら|が|それ|ら|の|アプリ|を|使う|の|は|、|友人|から|肯定|し|て|もらう|こと|で|自分|の|存在|の|正当|性|を|確認|しよう|と|する|試み|な|の|で|ある|。	肯定|し|て
ja_44	japanese	彼らがそれらのアプリを使うのは、友人から肯定してもらうことで自分の存在の正当性を確認しようとする試みなのである。	正当性	0.4	ja	False	彼|ら|が|それ|ら|の|アプリ|を|使う|の|は|、|友人|から|肯定|し|て|もらう|こと|で|自分|の|存在|の|正当|性|を|確認|しよう|と|する|試み|な|の|で|ある|。	正当|性
ja_45	japanese	彼らがそれらのアプリを使うのは、友人から肯定してもらうことで自分の存在の正当性を確認しようとする試みなのである。	試み	0.3	ja	False	彼|ら|が|それ|ら|の|アプリ|を|使う|の|は|、|友人|から|肯定|し|て|もらう|こと|で|自分|の|存在|の|正当|性|を|確認|しよう|と|する|試み|な|の|で|ある|。	試み
ja_46	japanese	お子さんが被害に遭わないように、保護者がお子さんのインターネット利用をきちんと見守っていく必要があります。	被害に遭わない	0.5	ja	False	お|子|さん|が|被害|に|遭わ|ない|よう|に|、|保護|者|が|お|子|さん|の|インターネット|利用|を|きちんと|見守っ|て|いく|必要|が|あり|ます|。	被害|に|遭わ|ない
ja_47	japanese	お子さんが被害に遭わないように、保護者がお子さんのインターネット利用をきちんと見守っていく必要があります。	きちんと	0.0	ja	False	お|子|さん|が|被害|に|遭わ|ない|よう|に|、|保護|者|が|お|子|さん|の|インターネット|利用|を|きちんと|見守っ|て|いく|必要|が|あり|ます|。	きちんと
ja_48	japanese	お子さんが被害に遭わないように、保護者がお子さんのインターネット利用をきちんと見守っていく必要があります。	見守って	0.075	ja	False	お|子|さん|が|被害|に|遭わ|ない|よう|に|、|保護|者|が|お|子|さん|の|インターネット|利用|を|きちんと|見守っ|て|いく|必要|が|あり|ます|。	見守っ|て
ja_49	japanese	斜面地では、不思議と祭りの喧騒もなく、静かで穏やかな時間が流れている。	不思議と	0.2	ja	False	斜面|地|で|は|、|不思議|と|祭り|の|喧騒|も|なく|、|静か|で|穏やか|な|時間|が|流れ|て|いる|。	不思議|と
ja_50	japanese	斜面地では、不思議と祭りの喧騒もなく、静かで穏やかな時間が流れている。	喧騒	0.675	ja	False	斜面|地|で|は|、|不思議|と|祭り|の|喧騒|も|なく|、|静か|で|穏やか|な|時間|が|流れ|て|いる|。	喧騒
ja_51	japanese	斜面地では、不思議と祭りの喧騒もなく、静かで穏やかな時間が流れている。	穏やかな	0.275	ja	False	斜面|地|で|は|、|不思議|と|祭り|の|喧騒|も|なく|、|静か|で|穏やか|な|時間|が|流れ|て|いる|。	穏やか|な
ja_52	japanese	フランスでは日本の食パンに比べてやや小振りなタイプが広く嗜好されている。	やや	0.1	ja	False	フランス|で|は|日本|の|食|パン|に|比べ|て|やや|小振り|な|タイプ|が|広く|嗜好|さ|れ|て|いる|。	やや
ja_53	japanese	フランスでは日本の食パンに比べてやや小振りなタイプが広く嗜好されている。	小振りな	0.55	ja	False	フランス|で|は|日本|の|食|パン|に|比べ|て|やや|小振り|な|タイプ|が|広く|嗜好|さ|れ|て|いる|。	小振り|な
ja_54	japanese	フランスでは日本の食パンに比べてやや小振りなタイプが広く嗜好されている。	嗜好されて	0.75	ja	False	フランス|で|は|日本|の|食|パン|に|比べ|て|やや|小振り|な|タイプ|が|広く|嗜好|さ|れ|て|いる|。	嗜好|さ|れ|て
ja_55	japanese	増田はあがって、夫婦の脇へどかっとあぐらをかいた。	脇	0.3	ja	False	増田|は|あがっ|て|、|夫婦|の|脇|へ|どかっ|と|あぐら|を|かい|た|。	脇
ja_56	japanese	増田はあがって、夫婦の脇へどかっとあぐらをかいた。	どかっと	0.775	ja	False	増田|は|あがっ|て|、|夫婦|の|脇|へ|どかっ|と|あぐら|を|かい|た|。	どかっ|と
ja_57	japanese	増田はあがって、夫婦の脇へどかっとあぐらをかいた。	あぐらをかいた	0.775	ja	False	増田|は|あがっ|て|、|夫婦|の|脇|へ|どかっ|と|あぐら|を|かい|た|。	あぐら|を|かい|た
ja_58	japanese	⼤病院は救急や重い症状の患者さんの治療を担う役割を持っています。	救急	0.15	ja	False	⼤|病院|は|救急|や|重い|症状|の|患者|さん|の|治療|を|担う|役割|を|持っ|て|い|ます|。	救急
ja_59	japanese	⼤病院は救急や重い症状の患者さんの治療を担う役割を持っています。	患者さん	0.1	ja	False	⼤|病院|は|救急|や|重い|症状|の|患者|さん|の|治療|を|担う|役割|を|持っ|て|い|ます|。	患者|さん
ja_60	japanese	⼤病院は救急や重い症状の患者さんの治療を担う役割を持っています。	担う	0.25	ja	False	⼤|病院|は|救急|や|重い|症状|の|患者|さん|の|治療|を|担う|役割|を|持っ|て|い|ます|。	担う
ja_61	japanese	暗闇で物が見えないという現実の危険・想像上の危険に対する恐怖から来ていると考えられる。	暗闇	0.25	ja	False	暗闇|で|物|が|見え|ない|と|いう|現実|の|危険|・|想像|上|の|危険|に|対する|恐怖|から|来|て|いる|と|考え|られる|。	暗闇
ja_62	japanese	暗闇で物が見えないという現実の危険・想像上の危険に対する恐怖から来ていると考えられる。	想像上の	0.2	ja	False	暗闇|で|物|が|見え|ない|と|いう|現実|の|危険|・|想像|上|の|危険|に|対する|恐怖|から|来|て|いる|と|考え|られる|。	想像|上|の
ja_63	japanese	暗闇で物が見えないという現実の危険・想像上の危険に対する恐怖から来ていると考えられる。	恐怖	0.2	ja	False	暗闇|で|物|が|見え|ない|と|いう|現実|の|危険|・|想像|上|の|危険|に|対する|恐怖|から|来|て|いる|と|考え|られる|。	恐怖
ja_64	japanese	「自分たちが何か偉大で強力なものの一部であるという感覚」であると説明している。	偉大で	0.225	ja	False	「|自分|たち|が|何|か|偉大|で|強力|な|もの|の|一部|で|ある|と|いう|感覚|」|で|ある|と|説明|し|て|いる|。	偉大|で
ja_65	japanese	「自分たちが何か偉大で強力なものの一部であるという感覚」であると説明している。	強力な	0.125	ja	False	「|自分|たち|が|何|か|偉大|で|強力|な|もの|の|一部|で|ある|と|いう|感覚|」|で|ある|と|説明|し|て|いる|。	強力|な
ja_66	japanese	「自分たちが何か偉大で強力なものの一部であるという感覚」であると説明している。	感覚	0.125	ja	False	「|自分|たち|が|何|か|偉大|で|強力|な|もの|の|一部|で|ある|と|いう|感覚|」|で|ある|と|説明|し|て|いる|。	感覚
ja_67	japanese	まず、保証人である経営者が、ガイドラインに示す条件に即して次のような対応を行いました。	保証人	0.1	ja	False	まず|、|保証|人|で|ある|経営|者|が|、|ガイドライン|に|示す|条件|に|即し|て|次|の|よう|な|対応|を|行い|まし|た|。	保証|人
ja_68	japanese	まず、保証人である経営者が、ガイドラインに示す条件に即して次のような対応を行いました。	示す	0.1	ja	False	まず|、|保証|人|で|ある|経営|者|が|、|ガイドライン|に|示す|条件|に|即し|て|次|の|よう|な|対応|を|行い|まし|た|。	示す
ja_69	japanese	まず、保証人である経営者が、ガイドラインに示す条件に即して次のような対応を行いました。	に即して	0.575	ja	False	まず|、|保証|人|で|ある|経営|者|が|、|ガイドライン|に|示す|条件|に|即し|て|次|の|よう|な|対応|を|行い|まし|た|。	に|即し|て
ja_70	japanese	しかし、歩道は凹凸があって、混雑しており、二輪車の移動には適していません。	凹凸	0.225	ja	False	しかし|、|歩道|は|凹凸|が|あっ|て|、|混雑|し|て|おり|、|二|輪|車|の|移動|に|は|適し|て|い|ませ|ん|。	凹凸
ja_71	japanese	しかし、歩道は凹凸があって、混雑しており、二輪車の移動には適していません。	二輪車	0.2	ja	False	しかし|、|歩道|は|凹凸|が|あっ|て|、|混雑|し|て|おり|、|二|輪|車|の|移動|に|は|適し|て|い|ませ|ん|。	二|輪|車
ja_72	japanese	しかし、歩道は凹凸があって、混雑しており、二輪車の移動には適していません。	適していません	0.225	ja	False	しかし|、|歩道|は|凹凸|が|あっ|て|、|混雑|し|て|おり|、|二|輪|車|の|移動|に|は|適し|て|い|ませ|ん|。	適し|て|い|ませ|ん
ja_73	japanese	ほかの様々な観察をいくつも行い、総合的に判断せざるを得ない。	観察	0.275	ja	False	ほか|の|様々|な|観察|を|いく|つ|も|行い|、|総合|的|に|判断|せ|ざる|を|得|ない|。	観察
ja_74	japanese	ほかの様々な観察をいくつも行い、総合的に判断せざるを得ない。	総合的に	0.125	ja	False	ほか|の|様々|な|観察|を|いく|つ|も|行い|、|総合|的|に|判断|せ|ざる|を|得|ない|。	総合|的|に
ja_75	japanese	ほかの様々な観察をいくつも行い、総合的に判断せざるを得ない。	判断せざるを得ない	0.375	ja	False	ほか|の|様々|な|観察|を|いく|つ|も|行い|、|総合|的|に|判断|せ|ざる|を|得|ない|。	判断|せ|ざる|を|得|ない
ja_76	japanese	ビヤは反対者に対して強硬な姿勢をとると一部からは批判されており、またしばしば国民に対して超然としていると非難されている。	強硬な	0.525	ja	False	ビヤ|は|反対|者|に|対し|て|強硬|な|姿勢|を|とる|と|一部|から|は|批判|さ|れ|て|おり|、|また|しばしば|国民|に|対し|て|超然|と|し|て|いる|と|非難|さ|れ|て|いる|。	強硬|な
ja_77	japanese	ビヤは反対者に対して強硬な姿勢をとると一部からは批判されており、またしばしば国民に対して超然としていると非難されている。	しばしば	0.4	ja	False	ビヤ|は|反対|者|に|対し|て|強硬|な|姿勢|を|とる|と|一部|から|は|批判|さ|れ|て|おり|、|また|しばしば|国民|に|対し|て|超然|と|し|て|いる|と|非難|さ|れ|て|いる|。	しばしば
ja_78	japanese	ビヤは反対者に対して強硬な姿勢をとると一部からは批判されており、またしばしば国民に対して超然としていると非難されている。	超然としている	0.75	ja	False	ビヤ|は|反対|者|に|対し|て|強硬|な|姿勢|を|とる|と|一部|から|は|批判|さ|れ|て|おり|、|また|しばしば|国民|に|対し|て|超然|と|し|て|いる|と|非難|さ|れ|て|いる|。	超然|と|し|て|いる
ja_79	japanese	飼い主は命を預かるものとして、ペットがその命を終えるまで責任を持つ必要があります。	飼い主	0.025	ja	False	飼い主|は|命|を|預かる|もの|と|し|て|、|ペット|が|その|命|を|終える|まで|責任|を|持つ|必要|が|あり|ます|。	飼い主
ja_80	japanese	飼い主は命を預かるものとして、ペットがその命を終えるまで責任を持つ必要があります。	命を預かる	0.2	ja	False	飼い主|は|命|を|預かる|もの|と|し|て|、|ペット|が|その|命|を|終える|まで|責任|を|持つ|必要|が|あり|ます|。	命|を|預かる
ja_81	japanese	飼い主は命を預かるものとして、ペットがその命を終えるまで責任を持つ必要があります。	もの	0.075	ja	False	飼い主|は|命|を|預かる|もの|と|し|て|、|ペット|が|その|命|を|終える|まで|責任|を|持つ|必要|が|あり|ます|。	もの
ja_82	japanese	積極的に参加される方が多くて、不安の強い方にはスタッフが寄り添いながら場を共有している。	積極的に	0.05	ja	False	積極|的|に|参加|さ|れる|方|が|多く|て|、|不安|の|強い|方|に|は|スタッフ|が|寄り添い|ながら|場|を|共有|し|て|いる|。	積極|的|に
ja_83	japanese	積極的に参加される方が多くて、不安の強い方にはスタッフが寄り添いながら場を共有している。	寄り添い	0.4	ja	False	積極|的|に|参加|さ|れる|方|が|多く|て|、|不安|の|強い|方|に|は|スタッフ|が|寄り添い|ながら|場|を|共有|し|て|いる|。	寄り添い
ja_84	japanese	積極的に参加される方が多くて、不安の強い方にはスタッフが寄り添いながら場を共有している。	場	0.125	ja	False	積極|的|に|参加|さ|れる|方|が|多く|て|、|不安|の|強い|方|に|は|スタッフ|が|寄り添い|ながら|場|を|共有|し|て|いる|。	場
ja_85	japanese	これ以降、芋づる式に窃盗団のメンバーが検挙されていった。	芋づる式に	0.825	ja	False	これ|以降|、|芋づる|式|に|窃盗|団|の|メンバー|が|検挙|さ|れ|て|いっ|た|。	芋づる|式|に
ja_86	japanese	これ以降、芋づる式に窃盗団のメンバーが検挙されていった。	窃盗団	0.575	ja	False	これ|以降|、|芋づる|式|に|窃盗|団|の|メンバー|が|検挙|さ|れ|て|いっ|た|。	窃盗|団
ja_87	japanese	これ以降、芋づる式に窃盗団のメンバーが検挙されていった。	検挙されて	0.65	ja	False	これ|以降|、|芋づる|式|に|窃盗|団|の|メンバー|が|検挙|さ|れ|て|いっ|た|。	検挙|さ|れ|て
ja_88	japanese	「4億円を隠蔽するため、故意に虚偽記載したことは明白」とした。	隠蔽する	0.825	ja	False	「|4|億|円|を|隠蔽|する|ため|、|故意|に|虚偽|記載|し|た|こと|は|明白|」|と|し|た|。	隠蔽|する
ja_89	japanese	「4億円を隠蔽するため、故意に虚偽記載したことは明白」とした。	故意に	0.55	ja	False	「|4|億|円|を|隠蔽|する|ため|、|故意|に|虚偽|記載|し|た|こと|は|明白|」|と|し|た|。	故意|に
ja_90	japanese	「4億円を隠蔽するため、故意に虚偽記載したことは明白」とした。	虚偽	0.625	ja	False	「|4|億|円|を|隠蔽|する|ため|、|故意|に|虚偽|記載|し|た|こと|は|明白|」|と|し|た|。	虚偽
ja_91	japanese	かつての旅人たちは、旅の疲れを名物菓子で癒やしたことだろう。	かつての	0.25	ja	False	かつて|の|旅人|たち|は|、|旅|の|疲れ|を|名物|菓子|で|癒やし|た|こと|だろう|。	かつて|の
ja_92	japanese	かつての旅人たちは、旅の疲れを名物菓子で癒やしたことだろう。	名物	0.05	ja	False	かつて|の|旅人|たち|は|、|旅|の|疲れ|を|名物|菓子|で|癒やし|た|こと|だろう|。	名物
ja_93	japanese	かつての旅人たちは、旅の疲れを名物菓子で癒やしたことだろう。	癒やした	0.25	ja	False	かつて|の|旅人|たち|は|、|旅|の|疲れ|を|名物|菓子|で|癒やし|た|こと|だろう|。	癒やし|た
ja_94	japanese	指圧師は二十前後の体格のいい女で、黒いスラックスと白い清潔なブラウスを着けていた。	体格のいい	0.25	ja	False	指圧|師|は|二十|前後|の|体格|の|いい|女|で|、|黒い|スラックス|と|白い|清潔|な|ブラウス|を|着け|て|い|た|。	体格|の|いい
ja_95	japanese	指圧師は二十前後の体格のいい女で、黒いスラックスと白い清潔なブラウスを着けていた。	スラックス	0.225	ja	False	指圧|師|は|二十|前後|の|体格|の|いい|女|で|、|黒い|スラックス|と|白い|清潔|な|ブラウス|を|着け|て|い|た|。	スラックス
ja_96	japanese	指圧師は二十前後の体格のいい女で、黒いスラックスと白い清潔なブラウスを着けていた。	清潔な	0.25	ja	False	指圧|師|は|二十|前後|の|体格|の|いい|女|で|、|黒い|スラックス|と|白い|清潔|な|ブラウス|を|着け|て|い|た|。	清潔|な
ja_97	japanese	当初、「ちょっと男っぽ過ぎるかな」と思っていたが、監督から「いいね！」と言われたため、パンチの動きをガンガン入れたという。	当初	0.325	ja	False	当初|、|「|ちょっと|男|っぽ|過ぎる|か|な|」|と|思っ|て|い|た|が|、|監督|から|「|いい|ね|！|」|と|言わ|れ|た|ため|、|パンチ|の|動き|を|ガンガン|入れ|た|と|いう|。	当初
ja_98	japanese	当初、「ちょっと男っぽ過ぎるかな」と思っていたが、監督から「いいね！」と言われたため、パンチの動きをガンガン入れたという。	男っぽ過ぎる	0.125	ja	False	当初|、|「|ちょっと|男|っぽ|過ぎる|か|な|」|と|思っ|て|い|た|が|、|監督|から|「|いい|ね|！|」|と|言わ|れ|た|ため|、|パンチ|の|動き|を|ガンガン|入れ|た|と|いう|。	男|っぽ|過ぎる
ja_99	japanese	当初、「ちょっと男っぽ過ぎるかな」と思っていたが、監督から「いいね！」と言われたため、パンチの動きをガンガン入れたという。	ガンガン	0.275	ja	False	当初|、|「|ちょっと|男|っぽ|過ぎる|か|な|」|と|思っ|て|い|た|が|、|監督|から|「|いい|ね|！|」|と|言わ|れ|た|ため|、|パンチ|の|動き|を|ガンガン|入れ|た|と|いう|。	ガンガン
ja_100	japanese	国内用には開催国チームをフィーチャーした映像制作が積極的に行われるが、国際映像制作では中立性が重視される。	開催国	0.4	ja	False	国内|用|に|は|開催|国|チーム|を|フィーチャー|し|た|映像|制作|が|積極|的|に|行わ|れる|が|、|国際|映像|制作|で|は|中立|性|が|重視|さ|れる|。	開催|国
ja_101	japanese	国内用には開催国チームをフィーチャーした映像制作が積極的に行われるが、国際映像制作では中立性が重視される。	フィーチャーした	0.3	ja	False	国内|用|に|は|開催|国|チーム|を|フィーチャー|し|た|映像|制作|が|積極|的|に|行わ|れる|が|、|国際|映像|制作|で|は|中立|性|が|重視|さ|れる|。	フィーチャー|し|た
ja_102	japanese	国内用には開催国チームをフィーチャーした映像制作が積極的に行われるが、国際映像制作では中立性が重視される。	中立性	0.375	ja	False	国内|用|に|は|開催|国|チーム|を|フィーチャー|し|た|映像|制作|が|積極|的|に|行わ|れる|が|、|国際|映像|制作|で|は|中立|性|が|重視|さ|れる|。	中立|性
ja_103	japanese	詐欺の電話は誰にでもかかってくる可能性があります。	詐欺	0.25	ja	False	詐欺|の|電話|は|誰|に|で|も|かかっ|て|くる|可能|性|が|あり|ます|。	詐欺
ja_104	japanese	詐欺の電話は誰にでもかかってくる可能性があります。	誰にでも	0.05	ja	False	詐欺|の|電話|は|誰|に|で|も|かかっ|て|くる|可能|性|が|あり|ます|。	誰|に|で|も
ja_105	japanese	詐欺の電話は誰にでもかかってくる可能性があります。	可能性があります	0.025	ja	False	詐欺|の|電話|は|誰|に|で|も|かかっ|て|くる|可能|性|が|あり|ます|。	可能|性|が|あり|ます
ja_106	japanese	醤油の起源は、遥か中世の時代、中国に渡り修行を積んだ禅僧が伝えた特別な味噌に始まる。	遥か	0.475	ja	False	醤油|の|起源|は|、|遥か|中世|の|時代|、|中国|に|渡り|修行|を|積ん|だ|禅僧|が|伝え|た|特別|な|味噌|に|始まる|。	遥か
ja_107	japanese	醤油の起源は、遥か中世の時代、中国に渡り修行を積んだ禅僧が伝えた特別な味噌に始まる。	修行を積んだ	0.525	ja	False	醤油|の|起源|は|、|遥か|中世|の|時代|、|中国|に|渡り|修行|を|積ん|だ|禅僧|が|伝え|た|特別|な|味噌|に|始まる|。	修行|を|積ん|だ
ja_108	japanese	醤油の起源は、遥か中世の時代、中国に渡り修行を積んだ禅僧が伝えた特別な味噌に始まる。	禅僧	0.625	ja	False	醤油|の|起源|は|、|遥か|中世|の|時代|、|中国|に|渡り|修行|を|積ん|だ|禅僧|が|伝え|た|特別|な|味噌|に|始まる|。	禅僧
ja_109	japanese	半纏については各町会で色が異なり個性的であるが、浴衣は白が基調であるため、一見ではどこの所属か分からない事がある。	半纏	0.875	ja	False	半纏|に|つい|て|は|各|町会|で|色|が|異なり|個性|的|で|ある|が|、|浴衣|は|白|が|基調|で|ある|ため|、|一見|で|は|どこ|の|所属|か|分から|ない|事|が|ある|。	半纏
ja_110	japanese	半纏については各町会で色が異なり個性的であるが、浴衣は白が基調であるため、一見ではどこの所属か分からない事がある。	個性的である	0.2	ja	False	半纏|に|つい|て|は|各|町会|で|色|が|異なり|個性|的|で|ある|が|、|浴衣|は|白|が|基調|で|ある|ため|、|一見|で|は|どこ|の|所属|か|分から|ない|事|が|ある|。	個性|的|で|ある
ja_111	japanese	半纏については各町会で色が異なり個性的であるが、浴衣は白が基調であるため、一見ではどこの所属か分からない事がある。	基調	0.55	ja	False	半纏|に|つい|て|は|各|町会|で|色|が|異なり|個性|的|で|ある|が|、|浴衣|は|白|が|基調|で|ある|ため|、|一見|で|は|どこ|の|所属|か|分から|ない|事|が|ある|。	基調
ja_112	japanese	匿名の書き込みであっても、その内容には責任を持つ必要があるということを覚えておきましょう。	匿名の	0.55	ja	False	匿名|の|書き込み|で|あっ|て|も|、|その|内容|に|は|責任|を|持つ|必要|が|ある|と|いう|こと|を|覚え|て|おき|ましょう|。	匿名|の
ja_113	japanese	匿名の書き込みであっても、その内容には責任を持つ必要があるということを覚えておきましょう。	書き込み	0.15	ja	False	匿名|の|書き込み|で|あっ|て|も|、|その|内容|に|は|責任|を|持つ|必要|が|ある|と|いう|こと|を|覚え|て|おき|ましょう|。	書き込み
ja_114	japanese	匿名の書き込みであっても、その内容には責任を持つ必要があるということを覚えておきましょう。	責任を持つ	0.125	ja	False	匿名|の|書き込み|で|あっ|て|も|、|その|内容|に|は|責任|を|持つ|必要|が|ある|と|いう|こと|を|覚え|て|おき|ましょう|。	責任|を|持つ
ja_115	japanese	それまで頭の中で渦巻いていたものが、しだいに一点へ凝集し、鮮やかなかたちをとるのが感じられた。	渦巻いて	0.675	ja	False	それ|まで|頭|の|中|で|渦巻い|て|い|た|もの|が|、|しだい|に|一|点|へ|凝集|し|、|鮮やか|な|かたち|を|とる|の|が|感じ|られ|た|。	渦巻い|て
ja_116	japanese	それまで頭の中で渦巻いていたものが、しだいに一点へ凝集し、鮮やかなかたちをとるのが感じられた。	凝集し	0.825	ja	False	それ|まで|頭|の|中|で|渦巻い|て|い|た|もの|が|、|しだい|に|一|点|へ|凝集|し|、|鮮やか|な|かたち|を|とる|の|が|感じ|られ|た|。	凝集|し
ja_117	japanese	それまで頭の中で渦巻いていたものが、しだいに一点へ凝集し、鮮やかなかたちをとるのが感じられた。	鮮やかな	0.2	ja	False	それ|まで|頭|の|中|で|渦巻い|て|い|た|もの|が|、|しだい|に|一|点|へ|凝集|し|、|鮮やか|な|かたち|を|とる|の|が|感じ|られ|た|。	鮮やか|な
ja_118	japanese	そのうえで、年末に向けて、世界に伍して競争できる投資支援パッケージを作っていきます。	そのうえで	0.125	ja	False	その|うえ|で|、|年末|に|向け|て|、|世界|に|伍し|て|競争|できる|投資|支援|パッケージ|を|作っ|て|いき|ます|。	その|うえ|で
ja_119	japanese	そのうえで、年末に向けて、世界に伍して競争できる投資支援パッケージを作っていきます。	世界に伍して	0.65	ja	False	その|うえ|で|、|年末|に|向け|て|、|世界|に|伍し|て|競争|できる|投資|支援|パッケージ|を|作っ|て|いき|ます|。	世界|に|伍し|て
ja_120	japanese	そのうえで、年末に向けて、世界に伍して競争できる投資支援パッケージを作っていきます。	パッケージ	0.1	ja	False	その|うえ|で|、|年末|に|向け|て|、|世界|に|伍し|て|競争|できる|投資|支援|パッケージ|を|作っ|て|いき|ます|。	パッケージ
ja_121	japanese	周囲でも結婚、おめでたが続き、ヨウ子は2児の母となる。	周囲	0.2	ja	False	周囲|で|も|結婚|、|おめでた|が|続き|、|ヨウ|子|は|2|児|の|母|と|なる|。	周囲
ja_122	japanese	周囲でも結婚、おめでたが続き、ヨウ子は2児の母となる。	おめでた	0.25	ja	False	周囲|で|も|結婚|、|おめでた|が|続き|、|ヨウ|子|は|2|児|の|母|と|なる|。	おめでた
ja_123	japanese	周囲でも結婚、おめでたが続き、ヨウ子は2児の母となる。	2児	0.225	ja	False	周囲|で|も|結婚|、|おめでた|が|続き|、|ヨウ|子|は|2|児|の|母|と|なる|。	2|児
ja_124	japanese	大雪でカーポートが基礎の部分から倒れ、柱が自動車に当たってフロントガラスが割れた。	カーポート	0.325	ja	False	大雪|で|カーポート|が|基礎|の|部分|から|倒れ|、|柱|が|自動|車|に|当たっ|て|フロント|ガラス|が|割れ|た|。	カーポート
ja_125	japanese	大雪でカーポートが基礎の部分から倒れ、柱が自動車に当たってフロントガラスが割れた。	基礎	0.275	ja	False	大雪|で|カーポート|が|基礎|の|部分|から|倒れ|、|柱|が|自動|車|に|当たっ|て|フロント|ガラス|が|割れ|た|。	基礎
ja_126	japanese	大雪でカーポートが基礎の部分から倒れ、柱が自動車に当たってフロントガラスが割れた。	フロントガラス	0.075	ja	False	大雪|で|カーポート|が|基礎|の|部分|から|倒れ|、|柱|が|自動|車|に|当たっ|て|フロント|ガラス|が|割れ|た|。	フロント|ガラス
ja_127	japanese	事務所には工場主と、幾人かの事務員が詰めている。	工場主	0.25	ja	False	事務|所|に|は|工場|主|と|、|幾|人|か|の|事務|員|が|詰め|て|いる|。	工場|主
ja_128	japanese	事務所には工場主と、幾人かの事務員が詰めている。	幾人	0.5	ja	False	事務|所|に|は|工場|主|と|、|幾|人|か|の|事務|員|が|詰め|て|いる|。	幾|人
ja_129	japanese	事務所には工場主と、幾人かの事務員が詰めている。	詰めて	0.3	ja	False	事務|所|に|は|工場|主|と|、|幾|人|か|の|事務|員|が|詰め|て|いる|。	詰め|て
ja_130	japanese	その上でさらに嘘をつき、家庭内だけではなくクラスでも居場所を失ってしまう。	嘘をつき	0.125	ja	False	その|上|で|さらに|嘘|を|つき|、|家庭|内|だけ|で|は|なく|クラス|で|も|居|場所|を|失っ|て|しまう|。	嘘|を|つき
ja_131	japanese	その上でさらに嘘をつき、家庭内だけではなくクラスでも居場所を失ってしまう。	家庭内	0.15	ja	False	その|上|で|さらに|嘘|を|つき|、|家庭|内|だけ|で|は|なく|クラス|で|も|居|場所|を|失っ|て|しまう|。	家庭|内
ja_132	japanese	その上でさらに嘘をつき、家庭内だけではなくクラスでも居場所を失ってしまう。	居場所を失って	0.225	ja	False	その|上|で|さらに|嘘|を|つき|、|家庭|内|だけ|で|は|なく|クラス|で|も|居|場所|を|失っ|て|しまう|。	居|場所|を|失っ|て
ja_133	japanese	独立後まもなく通貨価値の著しい下落に直面したが、1980年代半ばより安定した。	著しい	0.425	ja	False	独立|後|ま|も|なく|通貨|価値|の|著しい|下落|に|直面|し|た|が|、|1980|年|代|半ば|より|安定|し|た|。	著しい
ja_134	japanese	独立後まもなく通貨価値の著しい下落に直面したが、1980年代半ばより安定した。	直面した	0.225	ja	False	独立|後|ま|も|なく|通貨|価値|の|著しい|下落|に|直面|し|た|が|、|1980|年|代|半ば|より|安定|し|た|。	直面|し|た
ja_135	japanese	独立後まもなく通貨価値の著しい下落に直面したが、1980年代半ばより安定した。	半ば	0.175	ja	False	独立|後|ま|も|なく|通貨|価値|の|著しい|下落|に|直面|し|た|が|、|1980|年|代|半ば|より|安定|し|た|。	半ば
ja_136	japanese	なお，実施期間（市が接種費用を助成している期間）は，１０月１日～１２月３１日となっております。	接種	0.425	ja	False	なお|，|実施|期間|（|市|が|接種|費用|を|助成|し|て|いる|期間|）|は|，|１０|月|１日|～|１２|月|３１|日|と|なっ|て|おり|ます|。	接種
ja_137	japanese	なお，実施期間（市が接種費用を助成している期間）は，１０月１日～１２月３１日となっております。	助成して	0.525	ja	False	なお|，|実施|期間|（|市|が|接種|費用|を|助成|し|て|いる|期間|）|は|，|１０|月|１日|～|１２|月|３１|日|と|なっ|て|おり|ます|。	助成|し|て
ja_138	japanese	なお，実施期間（市が接種費用を助成している期間）は，１０月１日～１２月３１日となっております。	期間	0.075	ja	False	なお|，|実施|期間|（|市|が|接種|費用|を|助成|し|て|いる|期間|）|は|，|１０|月|１日|～|１２|月|３１|日|と|なっ|て|おり|ます|。	期間
